Source,Target,Type,Id,Label,Weight
25-1113.00,25-1193.00,Undirected,61720,,0.9591
25-1113.00,25-2021.00,Undirected,61721,,0.9594
25-1113.00,25-2022.00,Undirected,61722,,0.9535
25-1113.00,25-2023.00,Undirected,61723,,0.9598
25-1113.00,25-2031.00,Undirected,61724,,0.97
25-1113.00,25-2051.00,Undirected,61725,,0.9582
25-1113.00,25-2058.00,Undirected,61726,,0.9599
25-1113.00,25-3011.00,Undirected,61727,,0.955
25-1113.00,25-3041.00,Undirected,61728,,0.9606
25-1113.00,25-9031.00,Undirected,61729,,0.9513
25-1121.00,25-1122.00,Undirected,61730,,0.9742
25-1121.00,25-1123.00,Undirected,61731,,0.968
25-1121.00,25-1124.00,Undirected,61732,,0.9777
25-1121.00,25-1125.00,Undirected,61733,,0.9828
25-1121.00,25-1126.00,Undirected,61734,,0.9757
25-1121.00,25-1192.00,Undirected,61735,,0.9686
25-1121.00,25-1193.00,Undirected,61736,,0.9586
25-1121.00,25-2023.00,Undirected,61737,,0.9654
25-1121.00,25-2031.00,Undirected,61738,,0.9579
25-1121.00,25-9031.00,Undirected,61739,,0.9517
25-1122.00,25-1123.00,Undirected,61740,,0.9765
25-1122.00,25-1124.00,Undirected,61741,,0.9834
25-1122.00,25-1125.00,Undirected,61742,,0.9841
25-1122.00,25-1126.00,Undirected,61743,,0.9823
25-1122.00,25-1192.00,Undirected,61744,,0.9755
25-1122.00,25-1193.00,Undirected,61745,,0.9722
25-1122.00,25-2022.00,Undirected,61746,,0.9655
25-1122.00,25-2023.00,Undirected,61747,,0.9578
25-1122.00,25-2031.00,Undirected,61748,,0.9731
25-1122.00,25-2051.00,Undirected,61749,,0.9634
25-1122.00,25-2056.00,Undirected,61750,,0.9524
25-1122.00,25-2058.00,Undirected,61751,,0.9626
25-1122.00,25-3011.00,Undirected,61752,,0.957
25-1122.00,25-3041.00,Undirected,61753,,0.9578
25-1122.00,25-4011.00,Undirected,61754,,0.9501
25-1122.00,25-9031.00,Undirected,61755,,0.9702
25-1122.00,29-1141.02,Undirected,61756,,0.9511
25-1122.00,33-3021.06,Undirected,61757,,0.9514
25-1123.00,25-1124.00,Undirected,61758,,0.9839
25-1123.00,25-1125.00,Undirected,61759,,0.9773
25-1123.00,25-1126.00,Undirected,61760,,0.9829
25-1123.00,25-1192.00,Undirected,61761,,0.965
25-1123.00,25-1193.00,Undirected,61762,,0.9536
25-1123.00,25-2021.00,Undirected,61763,,0.9507
25-1123.00,25-2023.00,Undirected,61764,,0.9526
25-1123.00,25-2031.00,Undirected,61765,,0.9542
25-1123.00,25-2051.00,Undirected,61766,,0.9572
25-1123.00,25-2057.00,Undirected,61767,,0.9505
25-1123.00,25-3011.00,Undirected,61768,,0.9641
25-1123.00,25-3031.00,Undirected,61769,,0.9576
25-1123.00,25-3041.00,Undirected,61770,,0.9678
25-1124.00,25-1125.00,Undirected,61771,,0.9785
25-1124.00,25-1126.00,Undirected,61772,,0.9904
25-1124.00,25-1192.00,Undirected,61773,,0.9762
25-1124.00,25-1193.00,Undirected,61774,,0.9621
25-1124.00,25-2021.00,Undirected,61775,,0.9616
25-1124.00,25-2023.00,Undirected,61776,,0.9659
25-1124.00,25-2031.00,Undirected,61777,,0.9676
25-1124.00,25-2051.00,Undirected,61778,,0.9687
25-1124.00,25-2056.00,Undirected,61779,,0.9585
25-1124.00,25-2057.00,Undirected,61780,,0.9525
25-1124.00,25-2058.00,Undirected,61781,,0.9561
25-1124.00,25-2059.01,Undirected,61782,,0.9543
25-1124.00,25-3011.00,Undirected,61783,,0.9588
25-1124.00,25-3021.00,Undirected,61784,,0.9558
25-1124.00,25-3031.00,Undirected,61785,,0.9568
25-1124.00,25-3041.00,Undirected,61786,,0.9663
25-1124.00,25-9031.00,Undirected,61787,,0.9538
25-1124.00,25-9044.00,Undirected,61788,,0.9535
25-1125.00,25-1126.00,Undirected,61789,,0.977
25-1125.00,25-1192.00,Undirected,61790,,0.9665
25-1125.00,25-1193.00,Undirected,61791,,0.9754
25-1125.00,25-2021.00,Undirected,61792,,0.9527
25-1125.00,25-2022.00,Undirected,61793,,0.9538
25-1125.00,25-2023.00,Undirected,61794,,0.9575
25-1125.00,25-2031.00,Undirected,61795,,0.9617
25-1125.00,25-2051.00,Undirected,61796,,0.9595
25-1125.00,25-2057.00,Undirected,61797,,0.9504
25-1125.00,25-2058.00,Undirected,61798,,0.9604
25-1125.00,25-3031.00,Undirected,61799,,0.9537
25-1125.00,25-3041.00,Undirected,61800,,0.9576
25-1125.00,25-9031.00,Undirected,61801,,0.9604
25-1126.00,25-1192.00,Undirected,61802,,0.9807
25-1126.00,25-1193.00,Undirected,61803,,0.9576
25-1126.00,25-2021.00,Undirected,61804,,0.9532
25-1126.00,25-2023.00,Undirected,61805,,0.9651
25-1126.00,25-2031.00,Undirected,61806,,0.9617
25-1126.00,25-2051.00,Undirected,61807,,0.9675
25-1126.00,25-2056.00,Undirected,61808,,0.9565
25-1126.00,25-2058.00,Undirected,61809,,0.9533
25-1126.00,25-3011.00,Undirected,61810,,0.9523
25-1126.00,25-3031.00,Undirected,61811,,0.9501
25-1126.00,25-3041.00,Undirected,61812,,0.9595
25-1126.00,25-9031.00,Undirected,61813,,0.9523
25-1126.00,33-3021.06,Undirected,61814,,0.9517
25-1192.00,25-1193.00,Undirected,61815,,0.9658
25-1192.00,25-2021.00,Undirected,61816,,0.9516
25-1192.00,25-2022.00,Undirected,61817,,0.9517
25-1192.00,25-2023.00,Undirected,61818,,0.9658
25-1192.00,25-2031.00,Undirected,61819,,0.9708
25-1192.00,25-2051.00,Undirected,61820,,0.9637
25-1192.00,25-2056.00,Undirected,61821,,0.9582
25-1192.00,25-9031.00,Undirected,61822,,0.9533
25-1192.00,25-9044.00,Undirected,61823,,0.9531
25-1193.00,25-2031.00,Undirected,61824,,0.957
25-1193.00,25-2058.00,Undirected,61825,,0.9546
25-1193.00,25-9031.00,Undirected,61826,,0.9567
25-1193.00,29-1122.00,Undirected,61827,,0.9578
25-1194.00,25-2023.00,Undirected,61828,,0.9574
25-1194.00,25-2032.00,Undirected,61829,,0.9501
25-2011.00,25-2012.00,Undirected,61830,,0.9777
25-2011.00,25-2021.00,Undirected,61831,,0.957
25-2011.00,25-2022.00,Undirected,61832,,0.9521
25-2011.00,25-2023.00,Undirected,61833,,0.9617
25-2011.00,25-2031.00,Undirected,61834,,0.9591
25-2011.00,25-2032.00,Undirected,61835,,0.9532
25-2011.00,25-2051.00,Undirected,61836,,0.9604
25-2011.00,25-2056.00,Undirected,61837,,0.9703
25-2011.00,25-2058.00,Undirected,61838,,0.9613
25-2011.00,25-2059.01,Undirected,61839,,0.9684
25-2011.00,25-3021.00,Undirected,61840,,0.9529
25-2011.00,25-3031.00,Undirected,61841,,0.9583
25-2011.00,25-9031.00,Undirected,61842,,0.9561
25-2011.00,25-9042.00,Undirected,61843,,0.9559
25-2011.00,25-9043.00,Undirected,61844,,0.9603
25-2011.00,27-2022.00,Undirected,61845,,0.9525
25-2011.00,27-2032.00,Undirected,61846,,0.9569
25-2011.00,29-1125.00,Undirected,61847,,0.9508
25-2011.00,29-1129.02,Undirected,61848,,0.9649
25-2011.00,29-2053.00,Undirected,61849,,0.9565
25-2011.00,39-2011.00,Undirected,61850,,0.9519
25-2011.00,39-9032.00,Undirected,61851,,0.9585
25-2012.00,25-2021.00,Undirected,61852,,0.9682
25-2012.00,25-2022.00,Undirected,61853,,0.9665
25-2012.00,25-2031.00,Undirected,61854,,0.9636
25-2012.00,25-2032.00,Undirected,61855,,0.9561
25-2012.00,25-2051.00,Undirected,61856,,0.9651
25-2012.00,25-2056.00,Undirected,61857,,0.9625
25-2012.00,25-2057.00,Undirected,61858,,0.9697
25-2012.00,25-2058.00,Undirected,61859,,0.9765
25-2012.00,25-2059.01,Undirected,61860,,0.9676
25-2012.00,25-3011.00,Undirected,61861,,0.9609
25-2012.00,25-3021.00,Undirected,61862,,0.9597
25-2012.00,25-3031.00,Undirected,61863,,0.968
25-2012.00,25-3041.00,Undirected,61864,,0.9513
25-2012.00,25-9031.00,Undirected,61865,,0.9632
25-2012.00,25-9042.00,Undirected,61866,,0.9558
25-2012.00,25-9043.00,Undirected,61867,,0.9623
25-2012.00,27-2022.00,Undirected,61868,,0.9531
25-2012.00,27-2031.00,Undirected,61869,,0.9516
25-2012.00,27-2032.00,Undirected,61870,,0.9605
25-2012.00,29-1122.01,Undirected,61871,,0.9545
25-2012.00,29-2053.00,Undirected,61872,,0.9546
25-2012.00,31-2011.00,Undirected,61873,,0.9553
25-2012.00,39-9011.00,Undirected,61874,,0.9644
25-2012.00,39-9032.00,Undirected,61875,,0.9516
25-2021.00,25-2022.00,Undirected,61876,,0.9705
25-2021.00,25-2023.00,Undirected,61877,,0.9627
25-2021.00,25-2031.00,Undirected,61878,,0.975
25-2021.00,25-2032.00,Undirected,61879,,0.9529
25-2021.00,25-2051.00,Undirected,61880,,0.9787
25-2021.00,25-2056.00,Undirected,61881,,0.9672
25-2021.00,25-2057.00,Undirected,61882,,0.9809
25-2021.00,25-2058.00,Undirected,61883,,0.9824
25-2021.00,25-2059.01,Undirected,61884,,0.9624
25-2021.00,25-3011.00,Undirected,61885,,0.9772
25-2021.00,25-3021.00,Undirected,61886,,0.9593
25-2021.00,25-3031.00,Undirected,61887,,0.9702
25-2021.00,25-3041.00,Undirected,61888,,0.9672
25-2021.00,25-9031.00,Undirected,61889,,0.9601
25-2021.00,25-9043.00,Undirected,61890,,0.9621
25-2021.00,25-9044.00,Undirected,61891,,0.9522
25-2021.00,29-1122.01,Undirected,61892,,0.9509
25-2021.00,29-1129.01,Undirected,61893,,0.9538
25-2021.00,29-1141.02,Undirected,61894,,0.9535
25-2022.00,25-2031.00,Undirected,61895,,0.9865
25-2022.00,25-2032.00,Undirected,61896,,0.9599
25-2022.00,25-2051.00,Undirected,61897,,0.9663
25-2022.00,25-2056.00,Undirected,61898,,0.9684
25-2022.00,25-2057.00,Undirected,61899,,0.9772
25-2022.00,25-2058.00,Undirected,61900,,0.9854
25-2022.00,25-2059.01,Undirected,61901,,0.9533
25-2022.00,25-3011.00,Undirected,61902,,0.9744
25-2022.00,25-3031.00,Undirected,61903,,0.9568
25-2022.00,25-3041.00,Undirected,61904,,0.9636
25-2022.00,25-9031.00,Undirected,61905,,0.9805
25-2022.00,25-9042.00,Undirected,61906,,0.9534
25-2022.00,29-1141.02,Undirected,61907,,0.9718
25-2023.00,25-2031.00,Undirected,61908,,0.9683
25-2023.00,25-2032.00,Undirected,61909,,0.9552
25-2023.00,25-2051.00,Undirected,61910,,0.9686
25-2023.00,25-2056.00,Undirected,61911,,0.9752
25-2023.00,25-2058.00,Undirected,61912,,0.9558
25-2023.00,25-2059.01,Undirected,61913,,0.9682
25-2023.00,25-3021.00,Undirected,61914,,0.9642
25-2023.00,25-3031.00,Undirected,61915,,0.9559
25-2023.00,25-3041.00,Undirected,61916,,0.9537
25-2023.00,25-9031.00,Undirected,61917,,0.9579
25-2023.00,25-9044.00,Undirected,61918,,0.9516
25-2023.00,29-1122.00,Undirected,61919,,0.952
25-2023.00,29-1125.00,Undirected,61920,,0.9522
25-2031.00,25-2032.00,Undirected,61921,,0.9505
25-2031.00,25-2051.00,Undirected,61922,,0.9761
25-2031.00,25-2056.00,Undirected,61923,,0.9767
25-2031.00,25-2057.00,Undirected,61924,,0.9673
25-2031.00,25-2058.00,Undirected,61925,,0.9803
25-2031.00,25-2059.01,Undirected,61926,,0.9588
25-2031.00,25-3011.00,Undirected,61927,,0.9636
25-2031.00,25-3021.00,Undirected,61928,,0.9508
25-2031.00,25-3031.00,Undirected,61929,,0.9569
25-2031.00,25-3041.00,Undirected,61930,,0.9639
25-2031.00,25-9031.00,Undirected,61931,,0.9823
25-2031.00,25-9044.00,Undirected,61932,,0.9548
25-2031.00,29-1141.02,Undirected,61933,,0.9634
25-2032.00,25-2056.00,Undirected,61934,,0.9627
25-2032.00,25-2057.00,Undirected,61935,,0.9588
25-2032.00,25-2058.00,Undirected,61936,,0.9556
25-2032.00,25-2059.01,Undirected,61937,,0.9584
25-2032.00,25-3011.00,Undirected,61938,,0.9549
25-2032.00,25-3021.00,Undirected,61939,,0.951
25-2032.00,25-3031.00,Undirected,61940,,0.9537
25-2032.00,25-3041.00,Undirected,61941,,0.9552
25-2032.00,25-9042.00,Undirected,61942,,0.9501
25-2032.00,25-9043.00,Undirected,61943,,0.9504
25-2051.00,25-2056.00,Undirected,61944,,0.9762
25-2051.00,25-2057.00,Undirected,61945,,0.9756
25-2051.00,25-2058.00,Undirected,61946,,0.9747
25-2051.00,25-2059.01,Undirected,61947,,0.9747
25-2051.00,25-3011.00,Undirected,61948,,0.9703
25-2051.00,25-3021.00,Undirected,61949,,0.9602
25-2051.00,25-3031.00,Undirected,61950,,0.9693
25-2051.00,25-3041.00,Undirected,61951,,0.9651
25-2051.00,25-9031.00,Undirected,61952,,0.9651
25-2051.00,25-9043.00,Undirected,61953,,0.9645
25-2051.00,25-9044.00,Undirected,61954,,0.9568
25-2051.00,29-1122.00,Undirected,61955,,0.952
25-2051.00,29-1122.01,Undirected,61956,,0.9698
25-2051.00,29-1125.00,Undirected,61957,,0.9541
25-2051.00,29-1127.00,Undirected,61958,,0.9546
25-2051.00,29-1128.00,Undirected,61959,,0.9609
25-2051.00,29-1129.01,Undirected,61960,,0.968
25-2051.00,29-1129.02,Undirected,61961,,0.9625
25-2051.00,29-1141.02,Undirected,61962,,0.9639
25-2051.00,29-1161.00,Undirected,61963,,0.9572
25-2051.00,29-1214.00,Undirected,61964,,0.9512
25-2051.00,29-1229.02,Undirected,61965,,0.9522
25-2051.00,29-1299.01,Undirected,61966,,0.9548
25-2051.00,29-2053.00,Undirected,61967,,0.9545
25-2051.00,29-9099.01,Undirected,61968,,0.9554
25-2051.00,31-2011.00,Undirected,61969,,0.9555
25-2051.00,31-9099.01,Undirected,61970,,0.9681
25-2056.00,25-2057.00,Undirected,61971,,0.9584
25-2056.00,25-2058.00,Undirected,61972,,0.9688
25-2056.00,25-2059.01,Undirected,61973,,0.9724
25-2056.00,25-3011.00,Undirected,61974,,0.9577
25-2056.00,25-3021.00,Undirected,61975,,0.9742
25-2056.00,25-3031.00,Undirected,61976,,0.9633
25-2056.00,25-3041.00,Undirected,61977,,0.9643
25-2056.00,25-9031.00,Undirected,61978,,0.9657
25-2056.00,25-9042.00,Undirected,61979,,0.956
25-2056.00,25-9043.00,Undirected,61980,,0.9612
25-2056.00,25-9044.00,Undirected,61981,,0.9691
25-2056.00,29-1122.01,Undirected,61982,,0.9669
25-2056.00,29-1128.00,Undirected,61983,,0.9515
25-2056.00,29-1129.02,Undirected,61984,,0.9556
25-2056.00,31-9099.01,Undirected,61985,,0.9519
25-2056.00,39-2011.00,Undirected,61986,,0.952
25-2057.00,25-2058.00,Undirected,61987,,0.9824
25-2057.00,25-2059.01,Undirected,61988,,0.9613
25-2057.00,25-3011.00,Undirected,61989,,0.9828
25-2057.00,25-3021.00,Undirected,61990,,0.952
25-2057.00,25-3031.00,Undirected,61991,,0.9755
25-2057.00,25-3041.00,Undirected,61992,,0.9774
25-2057.00,25-9031.00,Undirected,61993,,0.9615
25-2057.00,25-9043.00,Undirected,61994,,0.9645
25-2057.00,27-2031.00,Undirected,61995,,0.9592
25-2057.00,29-1122.01,Undirected,61996,,0.9606
25-2057.00,29-1141.02,Undirected,61997,,0.9678
25-2057.00,31-9099.01,Undirected,61998,,0.9515
25-2058.00,25-2059.01,Undirected,61999,,0.9621
25-2058.00,25-3011.00,Undirected,62000,,0.9747
25-2058.00,25-3021.00,Undirected,62001,,0.9538
25-2058.00,25-3031.00,Undirected,62002,,0.967
25-2058.00,25-3041.00,Undirected,62003,,0.9679
25-2058.00,25-9031.00,Undirected,62004,,0.9833
25-2058.00,25-9042.00,Undirected,62005,,0.956
25-2058.00,25-9043.00,Undirected,62006,,0.9562
25-2058.00,25-9044.00,Undirected,62007,,0.9578
25-2058.00,27-2032.00,Undirected,62008,,0.9541
25-2058.00,29-1122.00,Undirected,62009,,0.9505
25-2058.00,29-1122.01,Undirected,62010,,0.9508
25-2058.00,29-1125.00,Undirected,62011,,0.9573
25-2058.00,29-1141.02,Undirected,62012,,0.9704
25-2058.00,31-9099.01,Undirected,62013,,0.954
25-2059.01,25-3011.00,Undirected,62014,,0.9589
25-2059.01,25-3021.00,Undirected,62015,,0.9731
25-2059.01,25-3031.00,Undirected,62016,,0.9575
25-2059.01,25-9031.00,Undirected,62017,,0.9616
25-2059.01,25-9043.00,Undirected,62018,,0.9527
25-2059.01,27-2022.00,Undirected,62019,,0.9539
25-2059.01,29-1122.00,Undirected,62020,,0.9581
25-2059.01,29-1122.01,Undirected,62021,,0.9754
25-2059.01,29-1125.00,Undirected,62022,,0.9562
25-2059.01,29-1129.02,Undirected,62023,,0.9617
25-2059.01,29-2053.00,Undirected,62024,,0.9536
25-2059.01,29-9091.00,Undirected,62025,,0.9602
25-2059.01,31-2011.00,Undirected,62026,,0.9592
25-2059.01,39-2011.00,Undirected,62027,,0.9671
25-2059.01,39-9011.00,Undirected,62028,,0.96
25-3011.00,25-3031.00,Undirected,62029,,0.9711
25-3011.00,25-3041.00,Undirected,62030,,0.98
25-3011.00,25-9031.00,Undirected,62031,,0.9508
25-3011.00,25-9043.00,Undirected,62032,,0.9573
25-3011.00,29-1122.01,Undirected,62033,,0.9649
25-3011.00,29-1141.02,Undirected,62034,,0.957
25-3021.00,25-3031.00,Undirected,62035,,0.959
25-3021.00,25-9043.00,Undirected,62036,,0.9519
25-3021.00,25-9044.00,Undirected,62037,,0.9633
25-3021.00,27-3091.00,Undirected,62038,,0.9549
25-3021.00,29-1122.01,Undirected,62039,,0.9599
25-3021.00,39-2011.00,Undirected,62040,,0.9505
25-3031.00,25-3041.00,Undirected,62041,,0.9816
25-3031.00,25-9042.00,Undirected,62042,,0.9513
25-3031.00,25-9043.00,Undirected,62043,,0.9821
25-3031.00,27-2011.00,Undirected,62044,,0.9573
25-3031.00,27-2023.00,Undirected,62045,,0.9505
25-3031.00,27-2031.00,Undirected,62046,,0.9713
25-3031.00,27-2032.00,Undirected,62047,,0.9508
25-3031.00,27-3091.00,Undirected,62048,,0.9646
25-3031.00,29-1122.01,Undirected,62049,,0.9542
25-3031.00,29-1129.01,Undirected,62050,,0.9519
25-3031.00,29-2053.00,Undirected,62051,,0.9548
25-3031.00,31-9099.01,Undirected,62052,,0.9567
25-3031.00,43-4111.00,Undirected,62053,,0.9617
25-3031.00,43-4161.00,Undirected,62054,,0.958
25-3041.00,25-9031.00,Undirected,62055,,0.9515
25-3041.00,25-9043.00,Undirected,62056,,0.9652
25-4011.00,25-4012.00,Undirected,62057,,0.9505
25-4011.00,33-3021.06,Undirected,62058,,0.9506
25-4013.00,31-9099.01,Undirected,62059,,0.9514
25-4022.00,43-3061.00,Undirected,62060,,0.9506
25-4022.00,43-4041.00,Undirected,62061,,0.9551
25-4022.00,43-4161.00,Undirected,62062,,0.961
25-9021.00,29-1011.00,Undirected,62063,,0.9508
25-9021.00,29-1141.02,Undirected,62064,,0.9532
25-9021.00,29-1214.00,Undirected,62065,,0.9561
25-9031.00,25-9042.00,Undirected,62066,,0.9555
25-9031.00,27-2022.00,Undirected,62067,,0.9521
25-9031.00,29-1141.02,Undirected,62068,,0.9538
25-9031.00,43-1011.00,Undirected,62069,,0.954
25-9042.00,25-9043.00,Undirected,62070,,0.9508
25-9042.00,31-1121.00,Undirected,62071,,0.9704
25-9042.00,35-3011.00,Undirected,62072,,0.9504
25-9042.00,43-9061.00,Undirected,62073,,0.9531
25-9043.00,27-2031.00,Undirected,62074,,0.9531
25-9043.00,29-1122.01,Undirected,62075,,0.962
25-9043.00,29-2053.00,Undirected,62076,,0.9533
25-9043.00,31-9099.01,Undirected,62077,,0.9575
27-1011.00,27-1022.00,Undirected,62078,,0.9709
27-1011.00,27-1024.00,Undirected,62079,,0.9502
27-1011.00,27-1027.00,Undirected,62080,,0.9687
27-1011.00,27-2041.00,Undirected,62081,,0.9606
27-1011.00,27-3031.00,Undirected,62082,,0.9569
27-1022.00,43-1011.00,Undirected,62083,,0.9634
27-1024.00,27-3031.00,Undirected,62084,,0.9527
27-1026.00,41-9011.00,Undirected,62085,,0.9557
27-2012.00,41-1012.00,Undirected,62086,,0.9548
27-2012.00,53-1042.01,Undirected,62087,,0.9542
27-2012.04,27-2041.00,Undirected,62088,,0.9657
27-2012.04,27-3031.00,Undirected,62089,,0.9576
27-2012.04,29-1129.01,Undirected,62090,,0.9509
27-2012.04,43-3061.00,Undirected,62091,,0.952
27-2012.04,43-4041.00,Undirected,62092,,0.9543
27-2012.04,43-4161.00,Undirected,62093,,0.9594
27-2022.00,27-2032.00,Undirected,62094,,0.9554
27-2022.00,39-2011.00,Undirected,62095,,0.9677
27-2023.00,39-9011.00,Undirected,62096,,0.9566
27-2031.00,27-2032.00,Undirected,62097,,0.9539
27-2032.00,29-1125.00,Undirected,62098,,0.954
27-2041.00,27-3031.00,Undirected,62099,,0.958
27-2041.00,41-1012.00,Undirected,62100,,0.9551
27-2042.00,29-2053.00,Undirected,62101,,0.958
27-2042.00,31-2011.00,Undirected,62102,,0.952
27-2042.00,43-5032.00,Undirected,62103,,0.9573
27-3011.00,43-2011.00,Undirected,62104,,0.9571
27-3023.00,27-3043.00,Undirected,62105,,0.9632
27-3023.00,27-3091.00,Undirected,62106,,0.9501
27-3023.00,33-3051.04,Undirected,62107,,0.9524
27-3023.00,33-9021.00,Undirected,62108,,0.9626
27-3023.00,43-4021.00,Undirected,62109,,0.9617
27-3023.00,43-4031.00,Undirected,62110,,0.9627
27-3023.00,43-4061.00,Undirected,62111,,0.9597
27-3023.00,43-4071.00,Undirected,62112,,0.9567
27-3023.00,43-4161.00,Undirected,62113,,0.9774
27-3023.00,43-6011.00,Undirected,62114,,0.9561
27-3023.00,43-6012.00,Undirected,62115,,0.9592
27-3023.00,43-6014.00,Undirected,62116,,0.9617
27-3023.00,43-9041.00,Undirected,62117,,0.9511
27-3023.00,43-9061.00,Undirected,62118,,0.9608
27-3031.00,29-1125.00,Undirected,62119,,0.9517
27-3042.00,27-3043.05,Undirected,62120,,0.9621
27-3043.00,43-4161.00,Undirected,62121,,0.9524
27-3091.00,43-4161.00,Undirected,62122,,0.9626
27-3091.00,43-6012.00,Undirected,62123,,0.9597
27-4021.00,39-5094.00,Undirected,62124,,0.9548
29-1011.00,29-1041.00,Undirected,62125,,0.9721
29-1011.00,29-1051.00,Undirected,62126,,0.9521
29-1011.00,29-1071.00,Undirected,62127,,0.9638
29-1011.00,29-1131.00,Undirected,62128,,0.9546
29-1011.00,29-1161.00,Undirected,62129,,0.9647
29-1011.00,29-1171.00,Undirected,62130,,0.9658
29-1011.00,29-1213.00,Undirected,62131,,0.9689
29-1011.00,29-1214.00,Undirected,62132,,0.961
29-1011.00,29-1215.00,Undirected,62133,,0.9656
29-1011.00,29-1216.00,Undirected,62134,,0.972
29-1011.00,29-1217.00,Undirected,62135,,0.9733
29-1011.00,29-1218.00,Undirected,62136,,0.9756
29-1011.00,29-1221.00,Undirected,62137,,0.9599
29-1011.00,29-1223.00,Undirected,62138,,0.9583
29-1011.00,29-1229.01,Undirected,62139,,0.9563
29-1011.00,29-1229.02,Undirected,62140,,0.9682
29-1011.00,29-1229.03,Undirected,62141,,0.9509
29-1011.00,29-1229.04,Undirected,62142,,0.9745
29-1011.00,29-1229.05,Undirected,62143,,0.9647
29-1011.00,29-1229.06,Undirected,62144,,0.9576
29-1011.00,29-1241.00,Undirected,62145,,0.951
29-1011.00,29-1299.01,Undirected,62146,,0.9793
29-1011.00,29-1299.02,Undirected,62147,,0.9635
29-1011.00,29-2036.00,Undirected,62148,,0.9535
29-1011.00,29-9092.00,Undirected,62149,,0.9565
29-1023.00,29-1081.00,Undirected,62150,,0.9535
29-1023.00,29-1141.04,Undirected,62151,,0.9615
29-1023.00,29-1171.00,Undirected,62152,,0.9633
29-1023.00,29-1218.00,Undirected,62153,,0.9557
29-1031.00,29-1051.00,Undirected,62154,,0.9648
29-1031.00,29-1071.00,Undirected,62155,,0.9621
29-1031.00,29-1217.00,Undirected,62156,,0.9537
29-1031.00,29-1221.00,Undirected,62157,,0.954
29-1031.00,29-1229.05,Undirected,62158,,0.9575
29-1041.00,29-1217.00,Undirected,62159,,0.9569
29-1041.00,29-1229.04,Undirected,62160,,0.9664
29-1041.00,29-1299.01,Undirected,62161,,0.9528
29-1041.00,29-2036.00,Undirected,62162,,0.9628
29-1051.00,29-1071.00,Undirected,62163,,0.9699
29-1051.00,29-1171.00,Undirected,62164,,0.9609
29-1051.00,29-1215.00,Undirected,62165,,0.9613
29-1051.00,29-1216.00,Undirected,62166,,0.958
29-1051.00,29-1217.00,Undirected,62167,,0.961
29-1051.00,29-1218.00,Undirected,62168,,0.9608
29-1051.00,29-1221.00,Undirected,62169,,0.9523
29-1051.00,29-1229.02,Undirected,62170,,0.9536
29-1051.00,29-1229.04,Undirected,62171,,0.9623
29-1051.00,29-1229.05,Undirected,62172,,0.9576
29-1051.00,29-1299.01,Undirected,62173,,0.9579
29-1051.00,29-2036.00,Undirected,62174,,0.9533
29-1071.00,29-1131.00,Undirected,62175,,0.9512
29-1071.00,29-1141.04,Undirected,62176,,0.9521
29-1071.00,29-1161.00,Undirected,62177,,0.96
29-1071.00,29-1171.00,Undirected,62178,,0.9743
29-1071.00,29-1213.00,Undirected,62179,,0.9703
29-1071.00,29-1215.00,Undirected,62180,,0.9709
29-1071.00,29-1216.00,Undirected,62181,,0.983
29-1071.00,29-1217.00,Undirected,62182,,0.9785
29-1071.00,29-1218.00,Undirected,62183,,0.9575
29-1071.00,29-1221.00,Undirected,62184,,0.9802
29-1071.00,29-1223.00,Undirected,62185,,0.9515
29-1071.00,29-1229.01,Undirected,62186,,0.9609
29-1071.00,29-1229.02,Undirected,62187,,0.9771
29-1071.00,29-1229.04,Undirected,62188,,0.9646
29-1071.00,29-1229.05,Undirected,62189,,0.9646
29-1071.00,29-1299.01,Undirected,62190,,0.9788
29-1071.00,29-2036.00,Undirected,62191,,0.9509
29-1071.01,29-2011.04,Undirected,62192,,0.9514
29-1081.00,29-1131.00,Undirected,62193,,0.9655
29-1081.00,29-1141.01,Undirected,62194,,0.9505
29-1081.00,29-1161.00,Undirected,62195,,0.9569
29-1081.00,29-1171.00,Undirected,62196,,0.9727
29-1081.00,29-1216.00,Undirected,62197,,0.9646
29-1081.00,29-1217.00,Undirected,62198,,0.96
29-1081.00,29-1218.00,Undirected,62199,,0.9547
29-1081.00,29-1229.04,Undirected,62200,,0.9538
29-1122.00,29-1123.00,Undirected,62201,,0.9691
29-1122.00,29-1125.00,Undirected,62202,,0.9622
29-1122.00,29-1127.00,Undirected,62203,,0.9525
29-1122.00,29-1141.04,Undirected,62204,,0.965
29-1122.00,29-1161.00,Undirected,62205,,0.9549
29-1122.01,29-1128.00,Undirected,62206,,0.9525
29-1122.01,29-1214.00,Undirected,62207,,0.9515
29-1122.01,31-2011.00,Undirected,62208,,0.9627
29-1122.01,31-9099.01,Undirected,62209,,0.9628
29-1122.01,39-2011.00,Undirected,62210,,0.95
29-1123.00,29-1125.00,Undirected,62211,,0.9587
29-1123.00,29-1128.00,Undirected,62212,,0.9563
29-1123.00,29-1129.01,Undirected,62213,,0.9564
29-1123.00,29-1141.04,Undirected,62214,,0.9564
29-1123.00,29-1161.00,Undirected,62215,,0.9585
29-1123.00,29-1291.00,Undirected,62216,,0.9565
29-1123.00,29-9091.00,Undirected,62217,,0.9534
29-1123.00,31-2011.00,Undirected,62218,,0.9515
29-1123.00,31-9099.01,Undirected,62219,,0.9501
